swe_id	source_req_id	hmi_source_id	class	first_token	description_head
SWE1-HMI-140-11	SYS-HMI-RA-PHONE-176	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.9.1	L3_非動詞連接	until	The system shall until the user chooses to favorite 2 devices from the Make Favorite popup, if it is displayed when user does not connect CP/AA, the system will automatically favo rite a CP/AA device until there are 2 favorites.
SWE1-HMI-140-12	SYS-HMI-RA-PHONE-176	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.9.1	L3_非動詞連接	afterwards,	The system shall afterwards, the user can choose to update Favorites from the Make favorite popup if user does not connect CP/AA during pairing process.
SWE1-HMI-140-13	SYS-HMI-RA-PHONE-176	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.9.1	L4_非字母開頭	(image:	The system shall (image: image21.png)
SWE1-HMI-141-01	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	before	The system shall before the Make Favorite pop up, if the device is detected as capable of CP/AA, the “Enable CP/AA AA” popup is displayed “Do you want to connect Apple CarPlay?
SWE1-HMI-141-02	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	settings	The system shall settings can be changed later using the Device Manager.Manager.” (For AA, replace “Apple CarPlay CarPlay” text with “Android Auto Auto”).
SWE1-HMI-141-03	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	this	The system shall this pop up has an ‘OKOK’ and ‘Not Now Now’ buttons and [X] to close with no timeout.
SWE1-HMI-141-04	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	if	The system shall if user selects the ‘Not Now Now’ button then pair the device for Phone (HFP) and BTSA following standard pairing process.
SWE1-HMI-141-05	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	if	The system shall if user selects the ‘OKOK’ button for wired CP FRX then launch CP.
SWE1-HMI-141-06	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	for	The system shall for Wireless CP/AA and wired AA FRX, display pop up that reads: “Follow instructions on your device.
SWE1-HMI-141-07	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L1_標籤殘留	device.”	The system shall device.” This pop up has a 1 minute timeout and is displayed until CP/AA launches.
SWE1-HMI-141-08	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	this	The system shall this popup is displayed for Wireless AA when the AA app is opened to prevent it being displayed twice and may not need to be displayed if user accepts on device before launching wireless AA.
SWE1-HMI-141-09	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	this	The system shall this popup is not displayed for wired CP FRX.
SWE1-HMI-141-10	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	the	The system shall the user user’s selections will be saved as the Device Settings for that device in the Device Manager.
SWE1-HMI-141-11	SYS-HMI-RA-PHONE-177	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.10	L3_非動詞連接	for	The system shall for the first paired device (or any pairing with no currently paired phones) pressing ‘Not Now Now’ will pair for Phone/BTSA and display PU0353 after successful pairing.
SWE1-HMI-142-01	SYS-HMI-RA-PHONE-178	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.11	L1_標籤殘留	bTP04	The system shall bTP04 ) After these pairing pop ups, the final BT pairing pop ups will display based on pairing success or failure.
SWE1-HMI-143-01	SYS-HMI-RA-PHONE-180	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.1	L1_標籤殘留	bTP04.1)	The system shall bTP04.1) If the device list is full with the max number of paired phones, plugging in a new, not paired projection device wil l launch the first run experience for CarPlay or Android Auto.
SWE1-HMI-143-02	SYS-HMI-RA-PHONE-180	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.1	L3_非動詞連接	the	The system shall the popup (PU0064 The Paired Device List is full popup) must not be displayed immediately.
SWE1-HMI-143-03	SYS-HMI-RA-PHONE-180	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.1	L3_非動詞連接	it	The system shall it must be delayed to display when the actual out of band pairing (OOB) begins.
SWE1-HMI-144-01	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L1_標籤殘留	bTP04.2)	The system shall bTP04.2) If there are no paired devices that support CP or AA when the user presses a CarPlay or Android Auto icon, it will d isplay popup.
SWE1-HMI-144-02	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	this	The system shall this popup has text “No Apple CarPlay device connected.
SWE1-HMI-144-04	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	device?”	The system shall device?” with YES and NO options and [X] to dismiss and no timeout.
SWE1-HMI-144-05	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	for	The system shall for Android Auto, replace “Apple CarPlay CarPlay” with “Android Auto Auto” text.
SWE1-HMI-144-06	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	if	The system shall if the user presses NO then dismiss the popup.
SWE1-HMI-144-07	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	if	The system shall if the user presses YES then it will initiate the pairing process.
SWE1-HMI-144-08	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	this	The system shall this behavior will apply to CP/AA icons when disconnected that are not status indicators (ie: It would not apply to the Media widget audio selector but it would apply to the Media Shortcut or an App Shor tcut if the user had added one to the system.
SWE1-HMI-144-09	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L4_非字母開頭	(ie:	The system shall (ie: User presses AA icon in App Drawer or a Pinned Favorite Audio source in Media or a Shortcut on Homescreen when there are no paired devices that support AA.
SWE1-HMI-144-10	SYS-HMI-RA-PHONE-181	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_15.2	L3_非動詞連接	if	The system shall if the user selects YES from the popup then it starts the pairing process.
SWE1-HMI-145-01	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	if	The system shall if one or more phones are connected, when the Pairing process is initiated it displays the Pairing popup, then the Make Favorite 1 or 2 popup is displayed (if it is not the first paired phone and the user does not connect CP/AA).
SWE1-HMI-145-02	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	this	The system shall this popup displays text: Line#1 = “Bluetooth Pairing Successful:”, Line#2 = “<Phone Name>” is displayed.
SWE1-HMI-145-03	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	line#3	The system shall line#3 = “Favorite phones have priority to connect before other available devices.” Line#4= “Make this phone your favorite?”.
SWE1-HMI-145-04	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	this	The system shall this popup has options for “Favorite 1”, “Favorite 2” and “No”.
SWE1-HMI-145-05	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	selecting	The system shall selecting to favorite the phone will update the Device Settings screen with the favorited selection (1 or 2).
SWE1-HMI-145-06	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	if	The system shall if “No” is selected the phone will be connected but not favorited.
SWE1-HMI-145-07	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L3_非動詞連接	this	The system shall this popup is displayed after the Enable CP/AA Auto popup so user can select how to connect the device.
SWE1-HMI-145-08	SYS-HMI-RA-PHONE-184	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.1	L4_非字母開頭	(image:	The system shall (image: image22.png)
SWE1-HMI-146-01	SYS-HMI-RA-PHONE-185	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.2	L3_非動詞連接	for	The system shall for Multiphone, if there are no paired phones, set the first paired phone as Favorite #1 and remove the “Make Favorite” popup and follow normal pairing and connection process for no phones paired followed by “Pairing Successful” popup (PU0353) if user connects for Phone/BTSA.
SWE1-HMI-146-02	SYS-HMI-RA-PHONE-185	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.2	L3_非動詞連接	after	The system shall after the first phone is paired and made the Favorite 1 device, all future pairings will display the Make Favorite 1 or 2 popup if there is already a Favorite 1 device in the system and if the user does not connect CP/AA.
SWE1-HMI-147-01	SYS-HMI-RA-PHONE-186	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.3	L3_非動詞連接	after	The system shall after the Make Favorite 1 or 2 popup when there are no connected phones, the new phone is connected as the only phone and the users is taken to the Device Manager.
SWE1-HMI-147-02	SYS-HMI-RA-PHONE-186	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.3	L3_非動詞連接	when	The system shall when there is one connected phone, the new phone is connected as a second phone and the user is taken to Device Manager screen with a popup that has text: Line#1 = “Connected as Second Phone”, Line#2 = “Use the Device Manager to change connections or go to Phone Settings for more options.” This popup has an OK button an [X] with no timeout.
SWE1-HMI-148-01	SYS-HMI-RA-PHONE-187	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.4	L3_非動詞連接	after	The system shall after the Make Favorite 1 or 2 popup when there are two connected phones, a popup is displayed so user can choose which phone to replace.
SWE1-HMI-148-02	SYS-HMI-RA-PHONE-187	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.4	L3_非動詞連接	the	The system shall the popup has text: “How do you want to connect this phone?” with 2 options “Replace <Phone Name1>” or “Replace <Phone Name2>”.
SWE1-HMI-148-03	SYS-HMI-RA-PHONE-187	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.4	L3_非動詞連接	this	The system shall this popup has an [X] with no timeout.
SWE1-HMI-148-04	SYS-HMI-RA-PHONE-187	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_16.4	L3_非動詞連接	whichever	The system shall whichever phone the user selects to replace will be disconnected and the new phone will be connected in its place, and the user is taken to the Device Manager screen.
SWE1-HMI-149-01	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L1_標籤殘留	pHS1.1.)	The system shall pHS1.1.) If user presses any SMS button (ex.
SWE1-HMI-149-02	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L3_非動詞連接	reply,	"The system shall reply, forward, call, etc.) and phone does not support feature, provide popup (PU0080/81/82) with no title, OK button and text: line1: ""Feature not supported on"";"
SWE1-HMI-149-03	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L3_非動詞連接	line	"The system shall line 2: ""the current phone."";"
SWE1-HMI-149-04	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L3_非動詞連接	line	"The system shall line 3: blank line: line 4 ""For device compatibility information"";"
SWE1-HMI-149-05	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L3_非動詞連接	line	"The system shall line 5: ""Visit UconnectPhone.com"" (if Chrysler) or “Visit Maserati.com/bt” (if Maserati) or “Visit Vehicle Website” (if Fiat or unbranded), timeout after 3 secs."
SWE1-HMI-149-06	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L3_非動詞連接	if	The system shall if SMS is blocked due to driver distraction (ex.
SWE1-HMI-149-07	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L3_非動詞連接	view),	"The system shall view), present popup (PU0091) for 3 secs saying ""Feature not available while vehicle is in motion”."
SWE1-HMI-149-08	SYS-HMI-RA-PHONE-190	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.2	L4_非字母開頭	(image:	The system shall (image: image23.png)
SWE1-HMI-150-01	SYS-HMI-RA-PHONE-191	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.3	L1_標籤殘留	pHS1.2.)	The system shall pHS1.2.) If Bluetooth MAP (message access profile) is supported per SDP (service discovery profile) response and the user presses the Messages tab, even though it is greyed out due to device Bluetooth settings, the user should be informed that the feature is not available due to their device Bluetooth settings per the Feature Not Available popup (PU0321).
SWE1-HMI-150-02	SYS-HMI-RA-PHONE-191	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.3	L3_非動詞連接	if	The system shall if SMS is not supported in general on the phone, but the user presses the greyed out Messages tab button, provide the user with the Messaging Not Supported popup (PU0080/81/82).
SWE1-HMI-151-01	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	when	"The system shall when user gets a text message, provide popup (PU0083) telling the sender name or number if not in Contacts List , Provide buttons to VIEW, LISTEN, show ""X"" (close) button."
SWE1-HMI-151-02	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	pressing	The system shall pressing VIEW goes to the Full Message Popup (PU0203).
SWE1-HMI-151-03	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	pressing	The system shall pressing LISTEN starts TTS reading of the message from beginning if TTS not currently active and stops TTS if TTS currently active.
SWE1-HMI-151-04	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	pushing	The system shall pushing the Listen button takes user to the Listen popup (PU0084).
SWE1-HMI-151-05	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	after	The system shall after the message is read, the popup (PU0084) should time out and user should be taken back to the previous screen (not popup PU0083).
SWE1-HMI-151-06	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	pressing	"The system shall pressing either the ""X"" (close) button on popup PU0083 or PU0084 will close the popup and brings user back to previous screen."
SWE1-HMI-151-07	SYS-HMI-RA-PHONE-192	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_17.4	L3_非動詞連接	if	The system shall if REPLY, Call, or FORWARD buttons are not available, grey out, and if pressed play Conf 2 tone and display the Siri Ready popup (PU0255) if the device has Siri enabled.
