# source_sha256	2d12fa11a4fc21163148e179b2a64138d6c8412c82f6d9e6a17fbb18e0fbf9eb	 sheet	Analysis Report
STLA 報告_SWRA\nSTLA Report_SWRA																													
SWE1-HMI-129	SYS-HMI-RA-PHONE-164	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	PRB5.2) If number does not have caller ID information, show "Private Number" (without quotes). If the user selects a “Private Number” call entry the details shown should include 1) “Private Number” (without quotes) 2)Phone call time 3) Call date. Private calls will not have pressable areas on line items because user can’t call back the unknown number or set it as a favorite or send it a text message.	1.00.00	Heading	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-129-01\nSWE1-HMI-129-02\nSWE1-HMI-129-03	Manual UI Testing										
SWE1-HMI-129-01	SYS-HMI-RA-PHONE-164	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	The system shall pRB5.2) If number does not have caller ID information, show "Private Number" (without quotes).	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1\n\nExpected Result:\n- The system shall pRB5.2) If number does not have caller ID information, show "Private Number" (without quotes).	Manual UI Testing										
SWE1-HMI-129-02	SYS-HMI-RA-PHONE-164	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	The system shall if the user selects a “Private Number” call entry the details shown should include 1) “Private Number” (without quotes) 2)Phone call time 3) Call date.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1\n\nExpected Result:\n- The system shall if the user selects a “Private Number” call entry the details shown should include 1) “Private Number” (without quotes) 2)Phone call time 3) Call date.	Manual UI Testing										
SWE1-HMI-129-03	SYS-HMI-RA-PHONE-164	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1	The system shall private calls will not have pressable areas on line items because user can’t call back the unknown number or set it as a favorite or send it a text message.	1.00.00	Functional Requirement	Core HMI(System UI,Pop-Up, menu bar...)	HMI 人機介面	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_13.4.1\n\nExpected Result:\n- The system shall private calls will not have pressable areas on line items because user can’t call back the unknown number or set it as a favorite or send it a text message.	Manual UI Testing										
SWE1-HMI-130	SYS-HMI-RA-PHONE-166	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	PHCC6.) If the user goes to Phone mode and there is no connected phone, the system should show a popup (PU0065) showing "No Phone connected." (1st line) "Would you like to pair a Phone?" (2nd line) with close(X), Yes, No buttons. If user presses yes, system brings up Phone pairing popup (PU0050). If user presses no/close, system closes the popup (PU0065). If the vehicle is in motion, do not provide this popup (PU0065).\n (image: image19.png) 	1.00.00	Heading	Device Manager	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-130-01\nSWE1-HMI-130-02\nSWE1-HMI-130-03\nSWE1-HMI-130-04\nSWE1-HMI-130-05	Manual UI Testing										
SWE1-HMI-130-01	SYS-HMI-RA-PHONE-166	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	The system shall if the user goes to Phone mode and there is no connected phone, the system should show a popup (PU0065) showing "No Phone connected." (1st line) "Would you like to pair a Phone?" (2nd line) with close(X), Yes, No buttons.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1\n\nExpected Result:\n- The system shall if the user goes to Phone mode and there is no connected phone, the system should show a popup (PU0065) showing "No Phone connected." (1st line) "Would you like to pair a Phone?" (2nd line) with close(X), Yes, No buttons.	Manual UI Testing										
SWE1-HMI-130-02	SYS-HMI-RA-PHONE-166	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	The system shall if user presses yes, system brings up Phone pairing popup (PU0050).	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1\n\nExpected Result:\n- The system shall if user presses yes, system brings up Phone pairing popup (PU0050).	Manual UI Testing										
SWE1-HMI-130-03	SYS-HMI-RA-PHONE-166	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	The system shall if user presses no/close, system closes the popup (PU0065).	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1\n\nExpected Result:\n- The system shall if user presses no/close, system closes the popup (PU0065).	Manual UI Testing										
SWE1-HMI-130-04	SYS-HMI-RA-PHONE-166	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	The system shall if the vehicle is in motion, do not provide this popup (PU0065).	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1\n\nExpected Result:\n- The system shall if the vehicle is in motion, do not provide this popup (PU0065).	Manual UI Testing										
SWE1-HMI-130-05	SYS-HMI-RA-PHONE-166	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1	The system shall (image: image19.png)	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.1\n\nExpected Result:\n- The system shall (image: image19.png)	Manual UI Testing										
SWE1-HMI-131	SYS-HMI-RA-PHONE-167	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.2	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.2	The system shall on successful pairing of a first paired phone scenario, the pop-up (PU0353) should indicate which browse categories the device is being added to if the device supports currently displayed device type (Phone / Audio	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.2\n\nExpected Result:\n- The system shall on successful pairing of a first paired phone scenario, the pop-up (PU0353) should indicate which browse categories the device is being added to if the device supports currently displayed device type (Phone / Audio	Manual UI Testing										
SWE1-HMI-132	SYS-HMI-RA-PHONE-168	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3	SB8.) When connecting a BTSA phone device from the Device List within the Device Manager, if no BTSA device is connected as an Audio device then the BTSA phone device should connect as Phone and Audio. If there is currently a BTSA device connected as an Audio Device, the phone device will only be connected as a Phone device.	1.00.00	Heading	Device Manager	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-132-01\nSWE1-HMI-132-02	Manual UI Testing										
SWE1-HMI-132-01	SYS-HMI-RA-PHONE-168	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3	The system shall when connecting a BTSA phone device from the Device List within the Device Manager, if no BTSA device is connected as an Audio device then the BTSA phone device should connect as Phone and Audio.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3\n\nExpected Result:\n- The system shall when connecting a BTSA phone device from the Device List within the Device Manager, if no BTSA device is connected as an Audio device then the BTSA phone device should connect as Phone and Audio.	Manual UI Testing										
SWE1-HMI-132-02	SYS-HMI-RA-PHONE-168	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3	The system shall if there is currently a BTSA device connected as an Audio Device, the phone device will only be connected as a Phone device.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.3\n\nExpected Result:\n- The system shall if there is currently a BTSA device connected as an Audio Device, the phone device will only be connected as a Phone device.	Manual UI Testing										
SWE1-HMI-133	SYS-HMI-RA-PHONE-169	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4	SB9.) If After user selects to Pair a Phone or Add Device, the Device Manger screen is loaded in background of pairing pop-ups. After pairing a device, the user will be taken to the Device Manager screen to show where the device is.	1.00.00	Heading	Device Manager	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-133-01\nSWE1-HMI-133-02	Manual UI Testing										
SWE1-HMI-133-01	SYS-HMI-RA-PHONE-169	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4	The system shall if After user selects to Pair a Phone or Add Device, the Device Manger screen is loaded in background of pairing pop-ups.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4\n\nExpected Result:\n- The system shall if After user selects to Pair a Phone or Add Device, the Device Manger screen is loaded in background of pairing pop-ups.	Manual UI Testing										
SWE1-HMI-133-02	SYS-HMI-RA-PHONE-169	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4	The system shall after pairing a device, the user will be taken to the Device Manager screen to show where the device is.	1.00.00	Functional Requirement	Device Manager	Service 服務	Yes	Feasible via software implementation on the head unit.	Yes	Impacts system behavior or UI navigation.	Low	Low risk; standard pattern.	>=50%	Software logic/UI pattern reusable across vehicle programs.	Medium	Precondition:\n- Vehicle equipped with Phone/HMI features\n- Ignition ON\n\nAction:\n- Trigger behavior related to: Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.4\n\nExpected Result:\n- The system shall after pairing a device, the user will be taken to the Device Manager screen to show where the device is.	Manual UI Testing										
SWE1-HMI-134	SYS-HMI-RA-PHONE-170	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.5	Phone HMI Logic and Flow R1 SR24 Post 2A (June 21 2022)_14.5	SB10.)The Bluetooth Pairing screen (PU0050) will be shown when starting pairing if there is no active projection devices. Display PU1277 before PU0050 if there is a projection device connected using 2.4 Ghz, or if there is a projection device connected using 5Ghz, display PU1277 after pressing ‘Add Device’ before PU0050. For 2.4Ghz, CarPlay connection will disconnect upon popup 1277 confirmation, for 5Ghz, the projection connect ion will disconnect once until new device successful pairs. For PU0050, a randomly generated pin will be displayed. If the phone being paired uses SSP Pairing the screen will change to the SSP Pairing (PU0051) with a randomly generated 6 digit pin after the user selects Uconnect on their device. The user will need to confirm the pin matches the one displayed on their phone. If the user selects ‘Search for Bluetooth Devices” the vehicle will search and provide a list of BT devices for user to select a device to initiate pairing (Refer to ‘Bluetooth Pairing 2’ page)	1.00.00	Heading	Device Manager	HMI 人機介面									Medium	Please refer to the following IDs:\nSWE1-HMI-134-01\nSWE1-HMI-134-02\nSWE1-HMI-134-03\nSWE1-HMI-134-04\nSWE1-HMI-134-05\nSWE1-HMI-134-06\nSWE1-HMI-134-07	Manual UI Testing										
