sheet	cell	tc_id	item	before	after
Test Case Specification 測試用例規範	U234	NR1L-ComfortHMI-318	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W234	NR1L-ComfortHMI-318	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X234	NR1L-ComfortHMI-318	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y234	NR1L-ComfortHMI-318	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N235	NR1L-ComfortHMI-319	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T235	NR1L-ComfortHMI-319	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U235	NR1L-ComfortHMI-319	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W235	NR1L-ComfortHMI-319	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X235	NR1L-ComfortHMI-319	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y235	NR1L-ComfortHMI-319	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N236	NR1L-ComfortHMI-320	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T236	NR1L-ComfortHMI-320	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U236	NR1L-ComfortHMI-320	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W236	NR1L-ComfortHMI-320	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X236	NR1L-ComfortHMI-320	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y236	NR1L-ComfortHMI-320	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N237	NR1L-ComfortHMI-321	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1、11.6、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T237	NR1L-ComfortHMI-321	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U237	NR1L-ComfortHMI-321	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W237	NR1L-ComfortHMI-321	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X237	NR1L-ComfortHMI-321	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y237	NR1L-ComfortHMI-321	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N238	NR1L-ComfortHMI-322	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1、11.6、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T238	NR1L-ComfortHMI-322	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U238	NR1L-ComfortHMI-322	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W238	NR1L-ComfortHMI-322	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X238	NR1L-ComfortHMI-322	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y238	NR1L-ComfortHMI-322	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N239	NR1L-ComfortHMI-323	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7、11.6、11.6.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T239	NR1L-ComfortHMI-323	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U239	NR1L-ComfortHMI-323	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W239	NR1L-ComfortHMI-323	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X239	NR1L-ComfortHMI-323	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y239	NR1L-ComfortHMI-323	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N240	NR1L-ComfortHMI-324	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7、11.6、11.6.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T240	NR1L-ComfortHMI-324	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U240	NR1L-ComfortHMI-324	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W240	NR1L-ComfortHMI-324	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X240	NR1L-ComfortHMI-324	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y240	NR1L-ComfortHMI-324	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N241	NR1L-ComfortHMI-325	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7、11.6、11.6.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T241	NR1L-ComfortHMI-325	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U241	NR1L-ComfortHMI-325	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W241	NR1L-ComfortHMI-325	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X241	NR1L-ComfortHMI-325	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y241	NR1L-ComfortHMI-325	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N242	NR1L-ComfortHMI-326	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7、11.6、11.6.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.7
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.6.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T242	NR1L-ComfortHMI-326	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U242	NR1L-ComfortHMI-326	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W242	NR1L-ComfortHMI-326	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X242	NR1L-ComfortHMI-326	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y242	NR1L-ComfortHMI-326	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N243	NR1L-ComfortHMI-327	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T243	NR1L-ComfortHMI-327	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U243	NR1L-ComfortHMI-327	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W243	NR1L-ComfortHMI-327	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X243	NR1L-ComfortHMI-327	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y243	NR1L-ComfortHMI-327	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N244	NR1L-ComfortHMI-328	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T244	NR1L-ComfortHMI-328	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U244	NR1L-ComfortHMI-328	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W244	NR1L-ComfortHMI-328	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X244	NR1L-ComfortHMI-328	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y244	NR1L-ComfortHMI-328	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N245	NR1L-ComfortHMI-329	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T245	NR1L-ComfortHMI-329	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U245	NR1L-ComfortHMI-329	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W245	NR1L-ComfortHMI-329	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X245	NR1L-ComfortHMI-329	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y245	NR1L-ComfortHMI-329	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N246	NR1L-ComfortHMI-330	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T246	NR1L-ComfortHMI-330	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U246	NR1L-ComfortHMI-330	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W246	NR1L-ComfortHMI-330	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X246	NR1L-ComfortHMI-330	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y246	NR1L-ComfortHMI-330	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N247	NR1L-ComfortHMI-331	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.9、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.9
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T247	NR1L-ComfortHMI-331	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U247	NR1L-ComfortHMI-331	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W247	NR1L-ComfortHMI-331	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X247	NR1L-ComfortHMI-331	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y247	NR1L-ComfortHMI-331	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N248	NR1L-ComfortHMI-332	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.9、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.9
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
Test Case Specification 測試用例規範	T248	NR1L-ComfortHMI-332	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U248	NR1L-ComfortHMI-332	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W248	NR1L-ComfortHMI-332	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X248	NR1L-ComfortHMI-332	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y248	NR1L-ComfortHMI-332	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N249	NR1L-ComfortHMI-333	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.10、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.10
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
Test Case Specification 測試用例規範	T249	NR1L-ComfortHMI-333	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U249	NR1L-ComfortHMI-333	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W249	NR1L-ComfortHMI-333	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X249	NR1L-ComfortHMI-333	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y249	NR1L-ComfortHMI-333	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	I250	NR1L-ComfortHMI-334	M9-compound	"If an item in the popup is selected the timer will restart.

(display the popup again and select an item in it -> The popup remains displayed for a further 3 seconds from the selection)"	"If an item in the popup is selected the timer will restart.

(select an item in the popup -> The popup remains displayed for a further 3 seconds from the selection)"
Test Case Specification 測試用例規範	L250	NR1L-ComfortHMI-334	M9-compound	"1. Press the heated seat control so that the popup is displayed
2. Wait without touching the popup
3. Display the popup again and select an item in it"	"1. Press the heated seat control so that the popup is displayed
2. Wait without touching the popup
3. Display the popup again
4. Select an item in the popup"
Test Case Specification 測試用例規範	M250	NR1L-ComfortHMI-334	M9-compound	"1. The popup is displayed
2. The popup closes after 3 seconds
3. The popup remains displayed for a further 3 seconds from the selection"	"1. The popup is displayed
2. The popup closes after 3 seconds
3. The popup is displayed
4. The popup remains displayed for a further 3 seconds from the selection"
Test Case Specification 測試用例規範	N250	NR1L-ComfortHMI-334	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.10、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.10
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
Test Case Specification 測試用例規範	T250	NR1L-ComfortHMI-334	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	U250	NR1L-ComfortHMI-334	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	W250	NR1L-ComfortHMI-334	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	X250	NR1L-ComfortHMI-334	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	Y250	NR1L-ComfortHMI-334	R-C48(amend2)/R-C62 車型欄	1	0
Test Case Specification 測試用例規範	N251	NR1L-ComfortHMI-335	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.10、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_11.10
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
