# vm_assign.tsv —— CMF-04 §2（**只出 plan，未填入任何工作簿**：§3 四個停點全數命中，見上繳包 §0）。
# PROXI 值取 docs/reports/proxi_axis_values.tsv 之 `Dec`（含 label）—— R-C62 之裁定；
#   `Dec` 與 `PROXI Read` 不一致者，另一值以 [PROXI Read=n] 併列於同格。
# V=Promaster、Y=Toro、Z=Fastback（工作簿欄名）。
# rule_branch 對應 CMF-04 §1 之四列；`(test-setup 蘊含)` 為執行層之判斷，見上繳包 §2-3。
# ~~CMF-06 §2／R-C67（2026-09-22）：R-C67 裁「本交付三台皆非 EMEA ICS 車」，**本輪未套用**。~~
#   其所指之 `-403`／`-404` 為**工作簿 F**（req `116-03`／`116-04`），該二列已為 V=Y=Z=0，無格可改。
#   若套用，涵蓋面為帶正向 EMEA PC 之 119 條 TC（112 列／229 格），三台皆 0 由 65 升為 177 —— 見 A-CMF24。
#   本表之值仍為 R-C62 之判定（＝候選本 v4 與交付候選本所填之值）。
# CMF-07／R-C68（Pei 2026-09-22「可以的話不寫 EMEA 也沒問題，因為不含在販售的範圍內」）：
#   帶正向 EMEA PC 之 119 條 TC，V／Y／Z 全 0（判準機械化：PC 含該句）。**列保留、不刪**（R-C46）。
#   實改 112 列／229 格；307 條否定式 EMEA PC 不動。依 R-C63 不加 Remarks。
tc_id	req_id	V_Promaster	Y_Toro	Z_Fastback	all_zero	rule_branch	deciding_pc_lines	proxi_params	proxi_values_dec	per_axis_result
NR1L-ComfortHMI-300	SWE1-HVAC-036-05	0	0	0	YES	R-C62-1(test-setup 蘊含)	The rear climate screen is open and the climate system is on ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Rear_Climate ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=0(Absent)[PROXI Read=1]／Toro=1(Present)／Fastback=0(Absent)[PROXI Read=1] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-301	SWE1-HVAC-037	0	0	0	YES	R-C62-1(test-setup 蘊含)	The rear climate screen is open and the climate system is on ‖ The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Rear_Climate ‖ Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=0(Absent)[PROXI Read=1]／Toro=1(Present)／Fastback=0(Absent)[PROXI Read=1] ‖ Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=0／Toro=1／Fastback=0 ‖ Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-302	SWE1-HVAC-038-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-303	SWE1-HVAC-038-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-304	SWE1-HVAC-054-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-305	SWE1-HVAC-054-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-306	SWE1-HVAC-054-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-307	SWE1-HVAC-054-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-308	SWE1-HVAC-055-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-309	SWE1-HVAC-055-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-310	SWE1-HVAC-055-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-311	SWE1-HVAC-055-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-312	SWE1-HVAC-056	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-313	SWE1-HVAC-057-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-314	SWE1-HVAC-057-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-315	SWE1-HVAC-059-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-316	SWE1-HVAC-059-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-317	SWE1-HVAC-059-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-318	SWE1-HVAC-059-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-319	SWE1-HVAC-059-05	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-320	SWE1-HVAC-059-06	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-321	SWE1-HVAC-060-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-322	SWE1-HVAC-060-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-323	SWE1-HVAC-061-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-324	SWE1-HVAC-061-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-325	SWE1-HVAC-061-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-326	SWE1-HVAC-061-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-327	SWE1-HVAC-062-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-328	SWE1-HVAC-062-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-329	SWE1-HVAC-062-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-330	SWE1-HVAC-062-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-331	SWE1-HVAC-063-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-332	SWE1-HVAC-063-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-333	SWE1-HVAC-064-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-334	SWE1-HVAC-064-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-335	SWE1-HVAC-064-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-336	SWE1-HVAC-065-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-337	SWE1-HVAC-065-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-338	SWE1-HVAC-065-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-339	SWE1-HVAC-066	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-340	SWE1-HVAC-067-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-341	SWE1-HVAC-067-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-342	SWE1-HVAC-067-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-343	SWE1-HVAC-067-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-344	SWE1-HVAC-068-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-345	SWE1-HVAC-068-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-346	SWE1-HVAC-068-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-347	SWE1-HVAC-068-04	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-348	SWE1-HVAC-069-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-349	SWE1-HVAC-069-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-350	SWE1-HVAC-070	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-351	SWE1-HVAC-071-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-352	SWE1-HVAC-071-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-353	SWE1-HVAC-073-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-354	SWE1-HVAC-073-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-355	SWE1-HVAC-074-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-356	SWE1-HVAC-074-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-357	SWE1-HVAC-074-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-358	SWE1-HVAC-075-01	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-359	SWE1-HVAC-075-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-360	SWE1-HVAC-075-03	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-361	SWE1-HVAC-125-08	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
NR1L-ComfortHMI-362	SWE1-HVAC-126-02	1	0	1		R-C62-1	The vehicle does not have 3 knob HVAC controls with ICS, for which no HVAC screens or pop ups are displayed	Climate_Panel_Type+Integrated_Climate_Touchscreen	Promaster=7(No knobs)／Toro=6(3 knobs)／Fastback=0(Only blower knob)[PROXI Read=7]	Promaster=1／Toro=0／Fastback=1
