cell	tc_id	item	before	after
N258	NR1L-ComfortHMI-342	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T258	NR1L-ComfortHMI-342	R-C48(amend)	1	0
U258	NR1L-ComfortHMI-342	R-C48(amend)	1	0
W258	NR1L-ComfortHMI-342	R-C48(amend)	1	0
X258	NR1L-ComfortHMI-342	R-C48(amend)	1	0
N259	NR1L-ComfortHMI-343	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T259	NR1L-ComfortHMI-343	R-C48(amend)	1	0
U259	NR1L-ComfortHMI-343	R-C48(amend)	1	0
W259	NR1L-ComfortHMI-343	R-C48(amend)	1	0
X259	NR1L-ComfortHMI-343	R-C48(amend)	1	0
N260	NR1L-ComfortHMI-344	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2、12.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T260	NR1L-ComfortHMI-344	R-C48(amend)	1	0
U260	NR1L-ComfortHMI-344	R-C48(amend)	1	0
W260	NR1L-ComfortHMI-344	R-C48(amend)	1	0
X260	NR1L-ComfortHMI-344	R-C48(amend)	1	0
N261	NR1L-ComfortHMI-345	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2、12.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T261	NR1L-ComfortHMI-345	R-C48(amend)	1	0
U261	NR1L-ComfortHMI-345	R-C48(amend)	1	0
W261	NR1L-ComfortHMI-345	R-C48(amend)	1	0
X261	NR1L-ComfortHMI-345	R-C48(amend)	1	0
N262	NR1L-ComfortHMI-346	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2、12.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T262	NR1L-ComfortHMI-346	R-C48(amend)	1	0
U262	NR1L-ComfortHMI-346	R-C48(amend)	1	0
W262	NR1L-ComfortHMI-346	R-C48(amend)	1	0
X262	NR1L-ComfortHMI-346	R-C48(amend)	1	0
N263	NR1L-ComfortHMI-347	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2、12.1、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T263	NR1L-ComfortHMI-347	R-C48(amend)	1	0
U263	NR1L-ComfortHMI-347	R-C48(amend)	1	0
W263	NR1L-ComfortHMI-347	R-C48(amend)	1	0
X263	NR1L-ComfortHMI-347	R-C48(amend)	1	0
N264	NR1L-ComfortHMI-348	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.3、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T264	NR1L-ComfortHMI-348	R-C48(amend)	1	0
U264	NR1L-ComfortHMI-348	R-C48(amend)	1	0
W264	NR1L-ComfortHMI-348	R-C48(amend)	1	0
X264	NR1L-ComfortHMI-348	R-C48(amend)	1	0
N265	NR1L-ComfortHMI-349	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.3、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T265	NR1L-ComfortHMI-349	R-C48(amend)	1	0
U265	NR1L-ComfortHMI-349	R-C48(amend)	1	0
W265	NR1L-ComfortHMI-349	R-C48(amend)	1	0
X265	NR1L-ComfortHMI-349	R-C48(amend)	1	0
N266	NR1L-ComfortHMI-350	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.4、17.3、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.4
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T266	NR1L-ComfortHMI-350	R-C48(amend)	1	0
U266	NR1L-ComfortHMI-350	R-C48(amend)	1	0
W266	NR1L-ComfortHMI-350	R-C48(amend)	1	0
X266	NR1L-ComfortHMI-350	R-C48(amend)	1	0
N267	NR1L-ComfortHMI-351	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.5、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T267	NR1L-ComfortHMI-351	R-C48(amend)	1	0
U267	NR1L-ComfortHMI-351	R-C48(amend)	1	0
W267	NR1L-ComfortHMI-351	R-C48(amend)	1	0
X267	NR1L-ComfortHMI-351	R-C48(amend)	1	0
N268	NR1L-ComfortHMI-352	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.5、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.5
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T268	NR1L-ComfortHMI-352	R-C48(amend)	1	0
U268	NR1L-ComfortHMI-352	R-C48(amend)	1	0
W268	NR1L-ComfortHMI-352	R-C48(amend)	1	0
X268	NR1L-ComfortHMI-352	R-C48(amend)	1	0
N269	NR1L-ComfortHMI-383	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.6、17.3、2.14、16.2	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.6
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T269	NR1L-ComfortHMI-383	R-C48(amend)	1	0
U269	NR1L-ComfortHMI-383	R-C48(amend)	1	0
W269	NR1L-ComfortHMI-383	R-C48(amend)	1	0
X269	NR1L-ComfortHMI-383	R-C48(amend)	1	0
N270	NR1L-ComfortHMI-353	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.7、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.7
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T270	NR1L-ComfortHMI-353	R-C48(amend)	1	0
U270	NR1L-ComfortHMI-353	R-C48(amend)	1	0
W270	NR1L-ComfortHMI-353	R-C48(amend)	1	0
X270	NR1L-ComfortHMI-353	R-C48(amend)	1	0
N271	NR1L-ComfortHMI-354	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.7、17.3、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.7
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_17.3"
T271	NR1L-ComfortHMI-354	R-C48(amend)	1	0
U271	NR1L-ComfortHMI-354	R-C48(amend)	1	0
W271	NR1L-ComfortHMI-354	R-C48(amend)	1	0
X271	NR1L-ComfortHMI-354	R-C48(amend)	1	0
N272	NR1L-ComfortHMI-355	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T272	NR1L-ComfortHMI-355	R-C48(amend)	1	0
U272	NR1L-ComfortHMI-355	R-C48(amend)	1	0
W272	NR1L-ComfortHMI-355	R-C48(amend)	1	0
X272	NR1L-ComfortHMI-355	R-C48(amend)	1	0
N273	NR1L-ComfortHMI-356	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T273	NR1L-ComfortHMI-356	R-C48(amend)	1	0
U273	NR1L-ComfortHMI-356	R-C48(amend)	1	0
W273	NR1L-ComfortHMI-356	R-C48(amend)	1	0
X273	NR1L-ComfortHMI-356	R-C48(amend)	1	0
N274	NR1L-ComfortHMI-357	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T274	NR1L-ComfortHMI-357	R-C48(amend)	1	0
U274	NR1L-ComfortHMI-357	R-C48(amend)	1	0
W274	NR1L-ComfortHMI-357	R-C48(amend)	1	0
X274	NR1L-ComfortHMI-357	R-C48(amend)	1	0
N275	NR1L-ComfortHMI-358	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.9、12.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.9
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T275	NR1L-ComfortHMI-358	R-C48(amend)	1	0
U275	NR1L-ComfortHMI-358	R-C48(amend)	1	0
W275	NR1L-ComfortHMI-358	R-C48(amend)	1	0
X275	NR1L-ComfortHMI-358	R-C48(amend)	1	0
N276	NR1L-ComfortHMI-359	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.9、12.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.9
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T276	NR1L-ComfortHMI-359	R-C48(amend)	1	0
U276	NR1L-ComfortHMI-359	R-C48(amend)	1	0
W276	NR1L-ComfortHMI-359	R-C48(amend)	1	0
X276	NR1L-ComfortHMI-359	R-C48(amend)	1	0
N277	NR1L-ComfortHMI-360	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.9、12.8、2.14、16.2、6.3、2.1	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.9
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_12.8
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T277	NR1L-ComfortHMI-360	R-C48(amend)	1	0
U277	NR1L-ComfortHMI-360	R-C48(amend)	1	0
W277	NR1L-ComfortHMI-360	R-C48(amend)	1	0
X277	NR1L-ComfortHMI-360	R-C48(amend)	1	0
L278	NR1L-ComfortHMI-001	M9-Note	"1. Note which tab is currently shown on the lower screen
2. Press ""-"" on the door seat control"	"1. Read which tab is currently shown on the lower screen and record it
2. Press ""-"" on the door seat control"
T278	NR1L-ComfortHMI-001	R-C48(amend)	1	0
U278	NR1L-ComfortHMI-001	R-C48(amend)	1	0
W278	NR1L-ComfortHMI-001	R-C48(amend)	1	0
X278	NR1L-ComfortHMI-001	R-C48(amend)	1	0
T279	NR1L-ComfortHMI-002	R-C48(amend)	1	0
U279	NR1L-ComfortHMI-002	R-C48(amend)	1	0
W279	NR1L-ComfortHMI-002	R-C48(amend)	1	0
X279	NR1L-ComfortHMI-002	R-C48(amend)	1	0
L280	NR1L-ComfortHMI-003	M9-Note	"1. Note which tab is currently shown in the climate section on the head unit
2. Press ""-"" on the door seat control"	"1. Read which tab is currently shown in the climate section on the head unit and record it
2. Press ""-"" on the door seat control"
N280	NR1L-ComfortHMI-003	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.2、2.14、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_13.2
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3"
T280	NR1L-ComfortHMI-003	R-C48(amend)	1	0
U280	NR1L-ComfortHMI-003	R-C48(amend)	1	0
W280	NR1L-ComfortHMI-003	R-C48(amend)	1	0
X280	NR1L-ComfortHMI-003	R-C48(amend)	1	0
T281	NR1L-ComfortHMI-004	R-C48(amend)	1	0
U281	NR1L-ComfortHMI-004	R-C48(amend)	1	0
W281	NR1L-ComfortHMI-004	R-C48(amend)	1	0
X281	NR1L-ComfortHMI-004	R-C48(amend)	1	0
T282	NR1L-ComfortHMI-005	R-C48(amend)	1	0
U282	NR1L-ComfortHMI-005	R-C48(amend)	1	0
W282	NR1L-ComfortHMI-005	R-C48(amend)	1	0
X282	NR1L-ComfortHMI-005	R-C48(amend)	1	0
T283	NR1L-ComfortHMI-006	R-C48(amend)	1	0
U283	NR1L-ComfortHMI-006	R-C48(amend)	1	0
W283	NR1L-ComfortHMI-006	R-C48(amend)	1	0
X283	NR1L-ComfortHMI-006	R-C48(amend)	1	0
T284	NR1L-ComfortHMI-007	R-C48(amend)	1	0
U284	NR1L-ComfortHMI-007	R-C48(amend)	1	0
W284	NR1L-ComfortHMI-007	R-C48(amend)	1	0
X284	NR1L-ComfortHMI-007	R-C48(amend)	1	0
T285	NR1L-ComfortHMI-008	R-C48(amend)	1	0
U285	NR1L-ComfortHMI-008	R-C48(amend)	1	0
W285	NR1L-ComfortHMI-008	R-C48(amend)	1	0
X285	NR1L-ComfortHMI-008	R-C48(amend)	1	0
T286	NR1L-ComfortHMI-009	R-C48(amend)	1	0
U286	NR1L-ComfortHMI-009	R-C48(amend)	1	0
W286	NR1L-ComfortHMI-009	R-C48(amend)	1	0
X286	NR1L-ComfortHMI-009	R-C48(amend)	1	0
T287	NR1L-ComfortHMI-010	R-C48(amend)	1	0
U287	NR1L-ComfortHMI-010	R-C48(amend)	1	0
W287	NR1L-ComfortHMI-010	R-C48(amend)	1	0
X287	NR1L-ComfortHMI-010	R-C48(amend)	1	0
T288	NR1L-ComfortHMI-011	R-C48(amend)	1	0
U288	NR1L-ComfortHMI-011	R-C48(amend)	1	0
W288	NR1L-ComfortHMI-011	R-C48(amend)	1	0
X288	NR1L-ComfortHMI-011	R-C48(amend)	1	0
T289	NR1L-ComfortHMI-012	R-C48(amend)	1	0
U289	NR1L-ComfortHMI-012	R-C48(amend)	1	0
W289	NR1L-ComfortHMI-012	R-C48(amend)	1	0
X289	NR1L-ComfortHMI-012	R-C48(amend)	1	0
T290	NR1L-ComfortHMI-013	R-C48(amend)	1	0
U290	NR1L-ComfortHMI-013	R-C48(amend)	1	0
W290	NR1L-ComfortHMI-013	R-C48(amend)	1	0
X290	NR1L-ComfortHMI-013	R-C48(amend)	1	0
T291	NR1L-ComfortHMI-014	R-C48(amend)	1	0
U291	NR1L-ComfortHMI-014	R-C48(amend)	1	0
W291	NR1L-ComfortHMI-014	R-C48(amend)	1	0
X291	NR1L-ComfortHMI-014	R-C48(amend)	1	0
H292	NR1L-ComfortHMI-434	M8	HVAC Pop-ups	Climate Popups
N292	NR1L-ComfortHMI-434	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.1、2.14、16.2、6.3; Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023)_Main	"Pop Up List HMI R1 SR24 Post 2A (Dec 15, 2023)_Main
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T292	NR1L-ComfortHMI-434	R-C48(amend)	1	0
U292	NR1L-ComfortHMI-434	R-C48(amend)	1	0
W292	NR1L-ComfortHMI-434	R-C48(amend)	1	0
X292	NR1L-ComfortHMI-434	R-C48(amend)	1	0
N293	NR1L-ComfortHMI-167	R-C49(amend)	HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.1.1、2.14、16.2、6.3	"HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_14.1.1
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_2.14
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_6.3
HMI_Comfort_HMI_Logic_and_Flow_R1_SR24_Post_3A_CR24879_(September_25_2023)_16.2"
T293	NR1L-ComfortHMI-167	R-C48(amend)	1	0
U293	NR1L-ComfortHMI-167	R-C48(amend)	1	0
W293	NR1L-ComfortHMI-167	R-C48(amend)	1	0
X293	NR1L-ComfortHMI-167	R-C48(amend)	1	0
